Algorithm: CPS with Spearman's Footrule
Dataset:   MQ2008-agg

Performance on testing set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.2115	0.2559	0.3006	0.3331	0.3691	0.3842	0.3989	0.3603	0.1651	0.1720	0.3736
Fold2	0.2123	0.2803	0.3072	0.3400	0.3556	0.3744	0.3820	0.3711	0.1288	0.1339	0.3723
Fold3	0.1826	0.2213	0.2679	0.3062	0.3306	0.3515	0.3653	0.3528	0.1707	0.1780	0.3608
Fold4	0.2527	0.3015	0.3410	0.3800	0.4026	0.4192	0.4357	0.3991	0.2105	0.2167	0.4336
Fold5	0.2866	0.3232	0.3711	0.4026	0.4417	0.4649	0.4721	0.4316	0.1792	0.1848	0.4481
average	0.2291	0.2764	0.3176	0.3524	0.3799	0.3988	0.4108	0.3830	0.1709	0.1771	0.3977

Folds	P@1	P@2	P@3	P@4	P@5	P@6	P@7	P@8	P@9	P@10	MAP
Fold1	0.2885	0.2821	0.3013	0.3013	0.2962	0.2778	0.2637	0.2476	0.2322	0.2205	0.3943
Fold2	0.2675	0.3025	0.2845	0.2866	0.2701	0.2611	0.2484	0.2341	0.2201	0.2070	0.3758
Fold3	0.2166	0.2420	0.2590	0.2723	0.2675	0.2558	0.2439	0.2349	0.2229	0.2140	0.3531
Fold4	0.3121	0.3312	0.3355	0.3408	0.3325	0.3280	0.3212	0.3033	0.2902	0.2739	0.4324
Fold5	0.3758	0.3439	0.3397	0.3232	0.3172	0.3079	0.2884	0.2675	0.2484	0.2331	0.4581
average	0.2921	0.3003	0.3040	0.3048	0.2967	0.2861	0.2731	0.2575	0.2428	0.2297	0.4027

Performance on validation set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.2845	0.3232	0.3687	0.4034	0.4401	0.4636	0.4691	0.4301	0.1781	0.1848	0.4471
Fold2	0.2158	0.2666	0.3132	0.3439	0.3726	0.3904	0.4050	0.3635	0.1680	0.1733	0.3804
Fold3	0.2123	0.2744	0.2992	0.3353	0.3517	0.3713	0.3788	0.3687	0.1277	0.1322	0.3698
Fold4	0.1656	0.2245	0.2652	0.2968	0.3286	0.3474	0.3598	0.3456	0.1620	0.1728	0.3579
Fold5	0.2569	0.3047	0.3440	0.3858	0.4082	0.4219	0.4393	0.4025	0.2096	0.2149	0.4375
average	0.2270	0.2787	0.3181	0.3530	0.3802	0.3989	0.4104	0.3821	0.1691	0.1756	0.3985

Folds	P@1	P@2	P@3	P@4	P@5	P@6	P@7	P@8	P@9	P@10	MAP
Fold1	0.3694	0.3439	0.3355	0.3248	0.3159	0.3057	0.2857	0.2659	0.2477	0.2338	0.4569
Fold2	0.3013	0.2981	0.3141	0.3109	0.3000	0.2831	0.2647	0.2492	0.2365	0.2231	0.4007
Fold3	0.2675	0.2962	0.2781	0.2850	0.2701	0.2633	0.2484	0.2341	0.2215	0.2089	0.3766
Fold4	0.2038	0.2452	0.2527	0.2564	0.2599	0.2527	0.2384	0.2285	0.2173	0.2121	0.3475
Fold5	0.3121	0.3312	0.3333	0.3455	0.3350	0.3291	0.3221	0.3041	0.2902	0.2726	0.4346
average	0.2908	0.3029	0.3027	0.3045	0.2962	0.2868	0.2719	0.2564	0.2426	0.2301	0.4033

Performance on training set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.2109	0.2689	0.3031	0.3398	0.3622	0.3787	0.3926	0.3728	0.1660	0.1730	0.3880
Fold2	0.2435	0.2857	0.3283	0.3642	0.3945	0.4149	0.4266	0.3967	0.1875	0.1923	0.4167
Fold3	0.2596	0.3073	0.3507	0.3841	0.4136	0.4335	0.4455	0.4049	0.1892	0.1943	0.4283
Fold4	0.2319	0.2890	0.3269	0.3598	0.3900	0.4089	0.4180	0.3884	0.1585	0.1647	0.3990
Fold5	0.1957	0.2541	0.2903	0.3236	0.3508	0.3687	0.3810	0.3599	0.1527	0.1593	0.3684
average	0.2283	0.2810	0.3199	0.3543	0.3822	0.4009	0.4127	0.3845	0.1708	0.1767	0.4001

Folds	P@1	P@2	P@3	P@4	P@5	P@6	P@7	P@8	P@9	P@10	MAP
Fold1	0.2633	0.2919	0.2895	0.2956	0.2870	0.2799	0.2696	0.2558	0.2418	0.2295	0.3850
Fold2	0.2972	0.3079	0.3107	0.3105	0.3091	0.2994	0.2854	0.2704	0.2543	0.2397	0.4155
Fold3	0.3319	0.3319	0.3355	0.3314	0.3221	0.3117	0.2951	0.2769	0.2608	0.2449	0.4356
Fold4	0.3085	0.3138	0.3106	0.3043	0.2949	0.2833	0.2663	0.2495	0.2338	0.2211	0.4092
Fold5	0.2511	0.2777	0.2809	0.2824	0.2745	0.2638	0.2508	0.2367	0.2234	0.2123	0.3728
average	0.2904	0.3046	0.3054	0.3048	0.2975	0.2876	0.2734	0.2579	0.2428	0.2295	0.4036

