Algorithm: RankBoost
Dataset:   MQ2007

Performance on testing set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.4534	0.4469	0.4426	0.4435	0.4546	0.4601	0.4641	0.4682	0.4726	0.4773	0.5267
Fold2	0.3982	0.4031	0.3984	0.4032	0.4075	0.4137	0.4169	0.4233	0.4303	0.4382	0.4913
Fold3	0.4258	0.4250	0.4230	0.4323	0.4367	0.4381	0.4389	0.4421	0.4482	0.4541	0.5118
Fold4	0.3569	0.3559	0.3631	0.3667	0.3714	0.3792	0.3851	0.3925	0.4048	0.4142	0.4687
Fold5	0.4326	0.4162	0.4091	0.4154	0.4211	0.4225	0.4287	0.4355	0.4402	0.4483	0.5030
average	0.4134	0.4094	0.4072	0.4122	0.4183	0.4227	0.4267	0.4323	0.4392	0.4464	0.5003

Folds	Pre@1	Pre@2	Pre@3	Pre@4	Pre@5	Pre@6	Pre@7	Pre@8	Pre@9	Pre@10	MAP
Fold1	0.5149	0.4792	0.4583	0.4412	0.4417	0.4330	0.4264	0.4174	0.4107	0.4045	0.4891
Fold2	0.4631	0.4528	0.4415	0.4336	0.4271	0.4213	0.4117	0.4049	0.4009	0.3991	0.4647
Fold3	0.4926	0.4587	0.4346	0.4218	0.4124	0.4017	0.3923	0.3846	0.3792	0.3740	0.4694
Fold4	0.4336	0.4115	0.4041	0.3953	0.3847	0.3795	0.3742	0.3698	0.3704	0.3676	0.4384
Fold5	0.5074	0.4690	0.4356	0.4292	0.4265	0.4115	0.4033	0.3968	0.3894	0.3858	0.4692
average	0.4823	0.4542	0.4348	0.4242	0.4185	0.4094	0.4016	0.3947	0.3901	0.3862	0.4662

Performance on validation set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.4199	0.4169	0.4191	0.4222	0.4245	0.4302	0.4331	0.4417	0.4507	0.4562	0.5071
Fold2	0.4425	0.4506	0.4560	0.4522	0.4565	0.4641	0.4659	0.4698	0.4749	0.4782	0.5286
Fold3	0.3923	0.3862	0.3949	0.3988	0.4054	0.4081	0.4121	0.4175	0.4224	0.4294	0.4859
Fold4	0.4317	0.4287	0.4331	0.4345	0.4389	0.4456	0.4468	0.4508	0.4576	0.4612	0.5162
Fold5	0.3530	0.3542	0.3629	0.3664	0.3767	0.3817	0.3905	0.4024	0.4104	0.4191	0.4701
average	0.4079	0.4073	0.4132	0.4148	0.4204	0.4259	0.4297	0.4364	0.4432	0.4488	0.5016

Folds	Pre@1	Pre@2	Pre@3	Pre@4	Pre@5	Pre@6	Pre@7	Pre@8	Pre@9	Pre@10	MAP
Fold1	0.4926	0.4705	0.4523	0.4403	0.4265	0.4164	0.4050	0.4012	0.3986	0.3912	0.4729
Fold2	0.4940	0.4851	0.4722	0.4554	0.4435	0.4335	0.4218	0.4159	0.4107	0.4027	0.4875
Fold3	0.4690	0.4381	0.4395	0.4329	0.4289	0.4159	0.4079	0.4023	0.3966	0.3932	0.4597
Fold4	0.4867	0.4558	0.4454	0.4277	0.4177	0.4120	0.4020	0.3938	0.3891	0.3811	0.4762
Fold5	0.4336	0.4145	0.4031	0.3872	0.3847	0.3781	0.3759	0.3746	0.3723	0.3690	0.4426
average	0.4752	0.4528	0.4425	0.4287	0.4203	0.4112	0.4025	0.3976	0.3935	0.3874	0.4678

Performance on training set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.3976	0.4065	0.4150	0.4193	0.4242	0.4295	0.4341	0.4380	0.4428	0.4489	0.5025
Fold2	0.4281	0.4333	0.4393	0.4441	0.4461	0.4497	0.4542	0.4591	0.4652	0.4718	0.5221
Fold3	0.4188	0.4356	0.4343	0.4382	0.4407	0.4465	0.4523	0.4586	0.4646	0.4709	0.5220
Fold4	0.4290	0.4389	0.4401	0.4438	0.4468	0.4519	0.4575	0.4625	0.4681	0.4731	0.5243
Fold5	0.4418	0.4448	0.4471	0.4468	0.4499	0.4547	0.4573	0.4617	0.4676	0.4729	0.5238
average	0.4231	0.4318	0.4352	0.4384	0.4415	0.4465	0.4511	0.4560	0.4617	0.4675	0.5189

Folds	Pre@1	Pre@2	Pre@3	Pre@4	Pre@5	Pre@6	Pre@7	Pre@8	Pre@9	Pre@10	MAP
Fold1	0.4651	0.4558	0.4497	0.4376	0.4277	0.4184	0.4105	0.4014	0.3939	0.3881	0.4666
Fold2	0.4995	0.4803	0.4664	0.4506	0.4356	0.4226	0.4151	0.4077	0.4021	0.3962	0.4809
Fold3	0.4892	0.4808	0.4622	0.4497	0.4383	0.4274	0.4196	0.4138	0.4085	0.4016	0.4829
Fold4	0.4961	0.4852	0.4678	0.4554	0.4456	0.4364	0.4296	0.4223	0.4167	0.4098	0.4898
Fold5	0.5089	0.4887	0.4727	0.4509	0.4400	0.4315	0.4241	0.4164	0.4110	0.4046	0.4863
average	0.4918	0.4782	0.4638	0.4488	0.4374	0.4273	0.4198	0.4123	0.4064	0.4001	0.4813

