Algorithm: BordaCount
Dataset:   MQ2007-agg

Performance on testing set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.2143	0.2165	0.2176	0.2224	0.2280	0.2346	0.2436	0.2504	0.2605	0.2670	0.3309
Fold2	0.2350	0.2168	0.2258	0.2300	0.2379	0.2434	0.2484	0.2556	0.2595	0.2638	0.3344
Fold3	0.1622	0.1836	0.1955	0.2036	0.2109	0.2135	0.2214	0.2270	0.2320	0.2370	0.3135
Fold4	0.1544	0.1876	0.1942	0.1978	0.2026	0.2097	0.2145	0.2213	0.2294	0.2370	0.3083
Fold5	0.1849	0.2023	0.2072	0.2104	0.2144	0.2221	0.2283	0.2341	0.2408	0.2486	0.3210
average	0.1902	0.2014	0.2081	0.2128	0.2188	0.2247	0.2312	0.2377	0.2444	0.2507	0.3216

Folds	P@1	P@2	P@3	P@4	P@5	P@6	P@7	P@8	P@9	P@10	MAP
Fold1	0.2738	0.2679	0.2688	0.2731	0.2750	0.2793	0.2819	0.2846	0.2903	0.2902	0.3393
Fold2	0.2861	0.2655	0.2763	0.2765	0.2826	0.2842	0.2836	0.2876	0.2855	0.2853	0.3381
Fold3	0.2153	0.2227	0.2330	0.2375	0.2401	0.2375	0.2427	0.2430	0.2439	0.2440	0.3101
Fold4	0.2094	0.2404	0.2429	0.2434	0.2401	0.2458	0.2465	0.2493	0.2511	0.2522	0.3080
Fold5	0.2596	0.2655	0.2635	0.2596	0.2608	0.2660	0.2680	0.2684	0.2711	0.2735	0.3306
average	0.2488	0.2524	0.2569	0.2580	0.2597	0.2626	0.2645	0.2666	0.2684	0.2690	0.3252

Performance on validation set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.1849	0.2023	0.2072	0.2104	0.2144	0.2221	0.2283	0.2341	0.2408	0.2486	0.3210
Fold2	0.2143	0.2165	0.2176	0.2224	0.2280	0.2346	0.2436	0.2504	0.2605	0.2670	0.3309
Fold3	0.2350	0.2168	0.2258	0.2300	0.2379	0.2434	0.2484	0.2556	0.2595	0.2638	0.3344
Fold4	0.1622	0.1836	0.1955	0.2036	0.2109	0.2135	0.2214	0.2270	0.2320	0.2370	0.3135
Fold5	0.1544	0.1876	0.1942	0.1978	0.2026	0.2097	0.2145	0.2213	0.2294	0.2370	0.3083
average	0.1902	0.2014	0.2081	0.2128	0.2188	0.2247	0.2312	0.2377	0.2444	0.2507	0.3216

Folds	P@1	P@2	P@3	P@4	P@5	P@6	P@7	P@8	P@9	P@10	MAP
Fold1	0.2596	0.2655	0.2635	0.2596	0.2608	0.2660	0.2680	0.2684	0.2711	0.2735	0.3306
Fold2	0.2738	0.2679	0.2688	0.2731	0.2750	0.2793	0.2819	0.2846	0.2903	0.2902	0.3393
Fold3	0.2861	0.2655	0.2763	0.2765	0.2826	0.2842	0.2836	0.2876	0.2855	0.2853	0.3381
Fold4	0.2153	0.2227	0.2330	0.2375	0.2401	0.2375	0.2427	0.2430	0.2439	0.2440	0.3101
Fold5	0.2094	0.2404	0.2429	0.2434	0.2401	0.2458	0.2465	0.2493	0.2511	0.2522	0.3080
average	0.2488	0.2524	0.2569	0.2580	0.2597	0.2626	0.2645	0.2666	0.2684	0.2690	0.3252

Performance on training set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.1839	0.1960	0.2052	0.2105	0.2171	0.2222	0.2281	0.2346	0.2403	0.2459	0.3187
Fold2	0.1672	0.1912	0.1990	0.2040	0.2093	0.2151	0.2214	0.2275	0.2341	0.2408	0.3143
Fold3	0.1844	0.2021	0.2063	0.2102	0.2150	0.2221	0.2288	0.2352	0.2435	0.2508	0.3200
Fold4	0.2114	0.2119	0.2169	0.2209	0.2268	0.2334	0.2401	0.2467	0.2536	0.2598	0.3288
Fold5	0.2038	0.2056	0.2129	0.2187	0.2256	0.2305	0.2378	0.2443	0.2507	0.2559	0.3262
average	0.1901	0.2014	0.2081	0.2129	0.2188	0.2247	0.2312	0.2377	0.2444	0.2506	0.3216

Folds	P@1	P@2	P@3	P@4	P@5	P@6	P@7	P@8	P@9	P@10	MAP
Fold1	0.2370	0.2429	0.2507	0.2525	0.2543	0.2558	0.2576	0.2600	0.2601	0.2605	0.3187
Fold2	0.2281	0.2429	0.2465	0.2468	0.2470	0.2498	0.2524	0.2536	0.2553	0.2565	0.3162
Fold3	0.2475	0.2579	0.2584	0.2586	0.2586	0.2636	0.2654	0.2674	0.2708	0.2719	0.3259
Fold4	0.2732	0.2663	0.2696	0.2697	0.2728	0.2765	0.2778	0.2802	0.2823	0.2829	0.3360
Fold5	0.2584	0.2520	0.2594	0.2623	0.2659	0.2669	0.2694	0.2717	0.2732	0.2731	0.3291
average	0.2488	0.2524	0.2569	0.2580	0.2597	0.2625	0.2645	0.2666	0.2683	0.2690	0.3252

