Algorithm: CPS with Kendall's Tau
Dataset:   MQ2007-agg

Performance on testing set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.2649	0.3088	0.3144	0.3169	0.3230	0.3288	0.3328	0.3388	0.3471	0.3538	0.4190
Fold2	0.2753	0.2903	0.2992	0.3119	0.3164	0.3203	0.3281	0.3332	0.3424	0.3484	0.4069
Fold3	0.2802	0.3144	0.3167	0.3244	0.3276	0.3310	0.3388	0.3451	0.3497	0.3563	0.4191
Fold4	0.2763	0.2746	0.2796	0.2875	0.2964	0.3045	0.3130	0.3188	0.3271	0.3330	0.3926
Fold5	0.2635	0.3016	0.3040	0.3121	0.3181	0.3257	0.3341	0.3399	0.3436	0.3499	0.4063
average	0.2720	0.2979	0.3028	0.3106	0.3163	0.3221	0.3294	0.3352	0.3420	0.3483	0.4088

Folds	P@1	P@2	P@3	P@4	P@5	P@6	P@7	P@8	P@9	P@10	MAP
Fold1	0.3304	0.3542	0.3482	0.3400	0.3381	0.3368	0.3312	0.3307	0.3360	0.3360	0.3946
Fold2	0.3363	0.3525	0.3579	0.3650	0.3605	0.3550	0.3552	0.3532	0.3546	0.3537	0.3950
Fold3	0.3392	0.3540	0.3451	0.3437	0.3404	0.3353	0.3397	0.3374	0.3333	0.3298	0.3887
Fold4	0.3451	0.3348	0.3235	0.3237	0.3251	0.3269	0.3283	0.3249	0.3209	0.3198	0.3780
Fold5	0.3363	0.3628	0.3559	0.3584	0.3534	0.3500	0.3502	0.3459	0.3396	0.3372	0.3893
average	0.3375	0.3517	0.3461	0.3462	0.3435	0.3408	0.3409	0.3384	0.3369	0.3353	0.3891

Performance on validation set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.2635	0.3016	0.3040	0.3121	0.3181	0.3257	0.3341	0.3399	0.3436	0.3499	0.4063
Fold2	0.2679	0.3103	0.3162	0.3190	0.3222	0.3295	0.3328	0.3405	0.3491	0.3558	0.4199
Fold3	0.2724	0.2888	0.2992	0.3104	0.3124	0.3168	0.3247	0.3309	0.3388	0.3449	0.4028
Fold4	0.2802	0.3144	0.3167	0.3244	0.3276	0.3310	0.3388	0.3451	0.3497	0.3563	0.4191
Fold5	0.2763	0.2746	0.2796	0.2875	0.2964	0.3045	0.3130	0.3188	0.3271	0.3330	0.3926
average	0.2721	0.2979	0.3031	0.3107	0.3153	0.3215	0.3287	0.3350	0.3417	0.3480	0.4081

Folds	P@1	P@2	P@3	P@4	P@5	P@6	P@7	P@8	P@9	P@10	MAP
Fold1	0.3363	0.3628	0.3559	0.3584	0.3534	0.3500	0.3502	0.3459	0.3396	0.3372	0.3893
Fold2	0.3333	0.3557	0.3502	0.3423	0.3369	0.3393	0.3329	0.3322	0.3376	0.3369	0.3945
Fold3	0.3333	0.3510	0.3599	0.3650	0.3581	0.3540	0.3540	0.3529	0.3533	0.3528	0.3924
Fold4	0.3392	0.3540	0.3451	0.3437	0.3404	0.3353	0.3397	0.3374	0.3333	0.3298	0.3887
Fold5	0.3451	0.3348	0.3235	0.3237	0.3251	0.3269	0.3283	0.3249	0.3209	0.3198	0.3780
average	0.3374	0.3517	0.3469	0.3466	0.3428	0.3411	0.3410	0.3387	0.3369	0.3353	0.3886

Performance on training set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.2763	0.2926	0.2985	0.3074	0.3121	0.3175	0.3255	0.3316	0.3385	0.3447	0.4049
Fold2	0.2743	0.2986	0.3018	0.3088	0.3149	0.3216	0.3297	0.3361	0.3408	0.3467	0.4070
Fold3	0.2682	0.2950	0.2993	0.3055	0.3124	0.3197	0.3266	0.3325	0.3392	0.3456	0.4059
Fold4	0.2669	0.2997	0.3058	0.3131	0.3178	0.3238	0.3306	0.3365	0.3431	0.3495	0.4094
Fold5	0.2725	0.3040	0.3101	0.3173	0.3210	0.3255	0.3321	0.3383	0.3452	0.3517	0.4137
average	0.2716	0.2980	0.3031	0.3104	0.3156	0.3216	0.3289	0.3350	0.3414	0.3476	0.4082

Folds	P@1	P@2	P@3	P@4	P@5	P@6	P@7	P@8	P@9	P@10	MAP
Fold1	0.3392	0.3466	0.3428	0.3441	0.3412	0.3387	0.3406	0.3384	0.3358	0.3341	0.3864
Fold2	0.3412	0.3515	0.3428	0.3417	0.3394	0.3379	0.3398	0.3367	0.3311	0.3278	0.3853
Fold3	0.3373	0.3506	0.3425	0.3407	0.3389	0.3379	0.3366	0.3338	0.3321	0.3310	0.3873
Fold4	0.3333	0.3560	0.3547	0.3545	0.3499	0.3470	0.3452	0.3432	0.3430	0.3420	0.3921
Fold5	0.3343	0.3531	0.3511	0.3496	0.3456	0.3420	0.3416	0.3404	0.3409	0.3395	0.3919
average	0.3371	0.3516	0.3468	0.3461	0.3430	0.3407	0.3408	0.3385	0.3366	0.3349	0.3886

