Algorithm: CPS with Spearman Rank's Correlation
Dataset:   MQ2007-agg

Performance on testing set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.3194	0.3517	0.3607	0.3590	0.3650	0.3712	0.3747	0.3764	0.3827	0.3882	0.4481
Fold2	0.3019	0.3073	0.3180	0.3239	0.3262	0.3331	0.3403	0.3445	0.3512	0.3565	0.4162
Fold3	0.3206	0.3326	0.3400	0.3473	0.3554	0.3608	0.3654	0.3702	0.3727	0.3775	0.4377
Fold4	0.3235	0.3274	0.3323	0.3323	0.3386	0.3394	0.3493	0.3531	0.3587	0.3625	0.4260
Fold5	0.3324	0.3402	0.3418	0.3419	0.3526	0.3550	0.3566	0.3639	0.3689	0.3742	0.4371
average	0.3196	0.3318	0.3386	0.3409	0.3476	0.3519	0.3573	0.3616	0.3668	0.3718	0.4330

Folds	P@1	P@2	P@3	P@4	P@5	P@6	P@7	P@8	P@9	P@10	MAP
Fold1	0.3810	0.4003	0.3929	0.3795	0.3738	0.3686	0.3644	0.3560	0.3562	0.3536	0.4146
Fold2	0.3628	0.3702	0.3736	0.3702	0.3658	0.3638	0.3620	0.3569	0.3579	0.3552	0.4027
Fold3	0.3894	0.3805	0.3736	0.3687	0.3676	0.3618	0.3586	0.3536	0.3455	0.3407	0.4001
Fold4	0.4041	0.3894	0.3786	0.3658	0.3634	0.3515	0.3481	0.3403	0.3340	0.3283	0.4051
Fold5	0.3953	0.3923	0.3884	0.3754	0.3805	0.3702	0.3590	0.3558	0.3520	0.3475	0.4120
average	0.3865	0.3865	0.3814	0.3719	0.3702	0.3632	0.3584	0.3525	0.3491	0.3451	0.4069

Performance on validation set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.3265	0.3373	0.3366	0.3428	0.3527	0.3542	0.3581	0.3656	0.3694	0.3768	0.4354
Fold2	0.3135	0.3333	0.3450	0.3481	0.3542	0.3629	0.3684	0.3717	0.3798	0.3840	0.4420
Fold3	0.3166	0.3183	0.3248	0.3284	0.3368	0.3464	0.3516	0.3556	0.3612	0.3641	0.4202
Fold4	0.3078	0.3169	0.3289	0.3300	0.3405	0.3548	0.3567	0.3618	0.3670	0.3736	0.4275
Fold5	0.3245	0.3252	0.3292	0.3313	0.3352	0.3396	0.3470	0.3511	0.3554	0.3598	0.4232
average	0.3178	0.3262	0.3329	0.3361	0.3439	0.3516	0.3564	0.3612	0.3666	0.3717	0.4297

Folds	P@1	P@2	P@3	P@4	P@5	P@6	P@7	P@8	P@9	P@10	MAP
Fold1	0.3894	0.3909	0.3805	0.3746	0.3811	0.3692	0.3628	0.3558	0.3504	0.3493	0.4096
Fold2	0.3750	0.3795	0.3829	0.3750	0.3696	0.3676	0.3635	0.3583	0.3598	0.3557	0.4115
Fold3	0.3953	0.3820	0.3815	0.3739	0.3740	0.3746	0.3708	0.3676	0.3635	0.3563	0.4028
Fold4	0.3746	0.3673	0.3697	0.3577	0.3605	0.3618	0.3536	0.3499	0.3435	0.3389	0.3872
Fold5	0.4012	0.3835	0.3736	0.3658	0.3569	0.3510	0.3439	0.3367	0.3301	0.3257	0.4008
average	0.3871	0.3806	0.3776	0.3694	0.3684	0.3648	0.3589	0.3537	0.3495	0.3452	0.4024

Performance on training set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.3251	0.3296	0.3311	0.3374	0.3429	0.3472	0.3532	0.3584	0.3642	0.3679	0.4279
Fold2	0.3032	0.3131	0.3241	0.3301	0.3360	0.3417	0.3472	0.3535	0.3579	0.3637	0.4245
Fold3	0.3317	0.3370	0.3400	0.3399	0.3457	0.3504	0.3572	0.3619	0.3671	0.3719	0.4326
Fold4	0.3350	0.3367	0.3411	0.3401	0.3489	0.3550	0.3608	0.3663	0.3697	0.3738	0.4335
Fold5	0.3238	0.3377	0.3415	0.3447	0.3500	0.3566	0.3626	0.3677	0.3713	0.3772	0.4357
average	0.3238	0.3308	0.3356	0.3384	0.3447	0.3502	0.3562	0.3616	0.3660	0.3709	0.4308

Folds	P@1	P@2	P@3	P@4	P@5	P@6	P@7	P@8	P@9	P@10	MAP
Fold1	0.4012	0.3840	0.3723	0.3692	0.3662	0.3604	0.3568	0.3520	0.3474	0.3416	0.4016
Fold2	0.3746	0.3692	0.3700	0.3638	0.3599	0.3546	0.3499	0.3471	0.3403	0.3359	0.3996
Fold3	0.3994	0.3905	0.3817	0.3681	0.3647	0.3586	0.3549	0.3494	0.3445	0.3400	0.4045
Fold4	0.4014	0.3925	0.3853	0.3703	0.3714	0.3693	0.3659	0.3630	0.3559	0.3511	0.4079
Fold5	0.3915	0.3900	0.3810	0.3720	0.3690	0.3654	0.3640	0.3609	0.3555	0.3525	0.4070
average	0.3936	0.3852	0.3781	0.3687	0.3662	0.3617	0.3583	0.3545	0.3487	0.3442	0.4041

