Algorithm: ListNet
Dataset:   MQ2007

Performance on testing set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.4256	0.4430	0.4389	0.4516	0.4542	0.4587	0.4658	0.4695	0.4738	0.4767	0.5237
Fold2	0.4061	0.3977	0.3910	0.3979	0.3965	0.4057	0.4113	0.4185	0.4231	0.4270	0.4836
Fold3	0.4140	0.4223	0.4271	0.4247	0.4305	0.4358	0.4347	0.4400	0.4428	0.4478	0.5065
Fold4	0.3520	0.3783	0.3798	0.3823	0.3906	0.3969	0.4003	0.4043	0.4118	0.4214	0.4780
Fold5	0.4031	0.3901	0.4085	0.4154	0.4131	0.4173	0.4254	0.4315	0.4388	0.4472	0.5021
average	0.4002	0.4063	0.4091	0.4144	0.4170	0.4229	0.4275	0.4328	0.4381	0.4440	0.4988

Folds	Pre@1	Pre@2	Pre@3	Pre@4	Pre@5	Pre@6	Pre@7	Pre@8	Pre@9	Pre@10	MAP
Fold1	0.4792	0.4702	0.4514	0.4546	0.4381	0.4286	0.4230	0.4170	0.4094	0.3991	0.4884
Fold2	0.4749	0.4469	0.4277	0.4248	0.4059	0.4027	0.3974	0.3960	0.3900	0.3853	0.4565
Fold3	0.4690	0.4558	0.4395	0.4189	0.4106	0.3982	0.3869	0.3813	0.3707	0.3661	0.4642
Fold4	0.4307	0.4336	0.4159	0.4019	0.3965	0.3874	0.3772	0.3687	0.3658	0.3649	0.4452
Fold5	0.4661	0.4292	0.4326	0.4240	0.4118	0.4012	0.3995	0.3923	0.3874	0.3838	0.4716
average	0.4640	0.4471	0.4334	0.4248	0.4126	0.4036	0.3968	0.3911	0.3847	0.3798	0.4652

Performance on validation set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.4140	0.4223	0.4273	0.4276	0.4271	0.4326	0.4379	0.4431	0.4482	0.4550	0.5117
Fold2	0.4335	0.4459	0.4474	0.4492	0.4531	0.4627	0.4680	0.4720	0.4753	0.4804	0.5259
Fold3	0.3835	0.3958	0.3961	0.3985	0.4024	0.4069	0.4131	0.4176	0.4231	0.4284	0.4838
Fold4	0.4356	0.4231	0.4227	0.4242	0.4319	0.4359	0.4348	0.4406	0.4440	0.4497	0.5068
Fold5	0.3697	0.3719	0.3677	0.3778	0.3865	0.3900	0.4001	0.4050	0.4133	0.4204	0.4755
average	0.4073	0.4118	0.4122	0.4155	0.4202	0.4256	0.4308	0.4357	0.4408	0.4468	0.5007

Folds	Pre@1	Pre@2	Pre@3	Pre@4	Pre@5	Pre@6	Pre@7	Pre@8	Pre@9	Pre@10	MAP
Fold1	0.4749	0.4646	0.4484	0.4270	0.4124	0.4036	0.3953	0.3872	0.3818	0.3764	0.4790
Fold2	0.4851	0.4777	0.4633	0.4509	0.4381	0.4330	0.4226	0.4141	0.4067	0.4024	0.4914
Fold3	0.4720	0.4528	0.4376	0.4292	0.4165	0.4090	0.4029	0.3986	0.3933	0.3861	0.4593
Fold4	0.4985	0.4617	0.4376	0.4189	0.4136	0.4007	0.3881	0.3824	0.3746	0.3708	0.4718
Fold5	0.4543	0.4277	0.4041	0.4004	0.3935	0.3815	0.3793	0.3709	0.3687	0.3658	0.4459
average	0.4770	0.4569	0.4382	0.4253	0.4148	0.4056	0.3976	0.3906	0.3850	0.3803	0.4695

Performance on training set
Folds	NDCG@1	NDCG@2	NDCG@3	NDCG@4	NDCG@5	NDCG@6	NDCG@7	NDCG@8	NDCG@9	NDCG@10	MeanNDCG
Fold1	0.3982	0.3983	0.3978	0.4023	0.4068	0.4117	0.4165	0.4222	0.4259	0.4303	0.4891
Fold2	0.3933	0.4048	0.4086	0.4142	0.4168	0.4255	0.4288	0.4342	0.4393	0.4457	0.5005
Fold3	0.3981	0.4079	0.4119	0.4168	0.4219	0.4296	0.4353	0.4407	0.4461	0.4516	0.5039
Fold4	0.4027	0.4136	0.4215	0.4208	0.4241	0.4313	0.4368	0.4415	0.4463	0.4521	0.5057
Fold5	0.4116	0.4171	0.4206	0.4234	0.4299	0.4332	0.4363	0.4411	0.4459	0.4512	0.5056
average	0.4008	0.4083	0.4121	0.4155	0.4199	0.4263	0.4307	0.4359	0.4407	0.4462	0.5010

Folds	Pre@1	Pre@2	Pre@3	Pre@4	Pre@5	Pre@6	Pre@7	Pre@8	Pre@9	Pre@10	MAP
Fold1	0.4671	0.4430	0.4235	0.4135	0.4043	0.3954	0.3887	0.3830	0.3747	0.3681	0.4526
Fold2	0.4543	0.4484	0.4287	0.4179	0.4061	0.3997	0.3892	0.3816	0.3743	0.3708	0.4627
Fold3	0.4625	0.4482	0.4372	0.4258	0.4154	0.4091	0.4004	0.3946	0.3881	0.3828	0.4691
Fold4	0.4665	0.4551	0.4497	0.4312	0.4219	0.4152	0.4077	0.4013	0.3943	0.3905	0.4753
Fold5	0.4734	0.4551	0.4428	0.4287	0.4235	0.4111	0.4029	0.3973	0.3912	0.3863	0.4732
average	0.4648	0.4500	0.4364	0.4234	0.4142	0.4061	0.3978	0.3916	0.3845	0.3797	0.4666

